"title","description","article_datetime","article_epoch","stock_datetime","stock_epoch","stock_close","stock_8ma_close","stock_change"
"A Street Fight Among Grocers to Deliver Your Milk, Eggs, Bananas","Bananas can’t get cold. Milk mustn’t tip. Online food delivery still trips up companies. A day on the truck shows why.","2017-06-24T09:00:30+0000","1498294830000","2017-06-26 05:00:00-05:00",1498471200000,"145.69","145.4425","-0.0326589545697"
"In Advertising Paradise, Reality Is Just a Conversation Away","The frustrations of the advertising world, namely brand safety, dominated the sun-drenched discussions at the lavish Cannes Lions industry gathering.","2017-06-26T00:26:44+0000","1498436804000","2017-06-26 05:00:00-05:00",1498471200000,"145.69","145.4425","-0.0326589545697"
"Google Said to Face $1.2 Billion Antitrust Fine, but Battle With Europe Looms","The hefty penalty is likely to be quickly overshadowed by a more complex problem: How should Google comply with the decision to rein in its power?","2017-06-26T16:12:28+0000","1498493548000","2017-06-26 12:00:00-05:00",1498496400000,"145.26","145.71125","-0.0480402165241"
"Keeping Your iPhone Out of the Drop Zone","Apple’s AirDrop feature is a convenient way to share files directly between iOS gadgets, but make sure you know who wants to connect with you.","2017-06-27T16:50:05+0000","1498582205000","2017-06-27 12:00:00-05:00",1498582800000,"143.94","144.13625","-0.0355566347813"
"Pearl Automation, Founded by Apple Veterans, Shuts Down","The auto camera firm, blending Apple’s passion for design with a more open culture, died from a classic business problem: Its product cost too much.","2017-06-27T00:39:31+0000","1498523971000","2017-06-27 04:00:00-05:00",1498554000000,"144.0","144.75125","-0.117442854552"
"Daily Report: New Chapter in Europe vs. American Tech Behemoths","By slapping Google with a record fine, the European Union sent a billion-dollar signal to American tech companies.","2017-06-27T17:16:24+0000","1498583784000","2017-06-27 13:00:00-05:00",1498586400000,"143.36","144085","-0.036436825485"
"Turmoil Continues at Pandora Media as Its Chief Executive Resigns","Tim Westergren, a co-founder of the internet radio pioneer, is leaving as the struggling company as it accepts a $480 million investment from Sirius XM.","2017-06-27T14:31:55+0000","1498573915000","2017-06-27 10:00:00-05:00",1498575600000,"144.69","144.18375","-0.0277423773483"
"Google Fined Record $2.7 Billion in E.U. Antitrust Ruling","The search giant must change how it provides some of its services to comply with the competition decision in Europe.","2017-06-27T09:52:59+0000","1498557179000","2017-06-27 05:00:00-05:00",1498557600000,"143.77","144.58125","-0.0881857087278"
"Amazon’s Vision of Computing’s Future: An Information Appliance","Amazon’s new Echo Show smart speaker, which comes with a touch screen, represents the model for a new kind of communal, household computer.","2017-06-28T09:00:31+0000","1498640431000","2017-06-28 05:00:00-05:00",1498644000000,"141.93","142385","-0.132563121115"
"Tech, Fed, Trump: So Many Reasons to Worry About the Market","President Trump has taken credit for a surging market this year. But tech stocks, the Fed and the president himself could change that picture.","2017-06-29T13:30:17+0000","1498743017000","2017-06-29 09:00:00-05:00",1498744800000,"143.31","144.26375","-0.130836748663"
"Mike’s and Kevin’s Week in Tech: Streaming Music and Harassment in Venture Capital","Two Times reporters discuss the Jay-Z album debut on Tidal, and the bad behavior that runs rampant in the venture capital industry.","2017-07-01T13:00:04+0000","1498914004000","2017-07-03 04:00:00-05:00",1499072400000,"143.52","143.14625","0.0113520263367"
"Apple Disrupts Silicon Valley With Another Eye-Catcher: Its New Home","Apple Park, headquarters for 12,000 people, has brought tourists, businesses and higher real estate prices to the surrounding area.","2017-07-04T09:00:25+0000","1499158825000","2017-07-05 04:00:00-05:00",1499245200000,"142.01","142.48875","-0.0640401435201"
"Finding All Your Friends on the Map","Several apps can help you and your friends share your location information with each other, no matter which mobile platforms you use.","2017-07-04T15:41:36+0000","1499182896000","2017-07-05 04:00:00-05:00",1499245200000,"142.01","142.48875","-0.0640401435201"
"Uber Is Dealt a Fresh Blow in European Legal Case","An advocate general’s recommendation to Europe’s highest court said that France could prohibit certain types of transport services it deemed illegal.","2017-07-04T08:13:19+0000","1499155999000","2017-07-05 04:00:00-05:00",1499245200000,"142.01","142.48875","-0.0640401435201"
"Tech Stocks Boom, but Some Stock Pickers Are Wary","The explosion in index-tracking E.T.F.s and soaring tech stocks have put traditional mutual fund managers like those at Parnassus Investments on the defensive.","2017-07-05T21:53:22+0000","1499291602000","2017-07-05 17:00:00-05:00",1499292000000,"142.94","143.0275","0.0515635105137"
"The Phone Is Smart, but Where’s the Big Idea?","Steve Jobs said the bound book was probably headed for history’s attic. Not so fast.","2017-07-07T07:21:17+0000","1499412077000","2017-07-07 04:00:00-05:00",1499418000000,"141.34","141.62","-0.00529586216636"
"Taking Your Passwords With You Anywhere","If you don’t want to risk losing a notebook full of passwords when traveling, pack a secure password manager app on your phone or laptop instead.","2017-07-07T15:57:11+0000","1499443031000","2017-07-07 11:00:00-05:00",1499443200000,"143.08","142165","0.139802342349"
"News Outlets to Seek Bargaining Rights Against Google and Facebook","A group of news organizations plans to ask Congress for the right to negotiate with the online giants, which are gaining greater shares of digital advertising and distribution.","2017-07-09T20:23:09+0000","1499631789000","2017-07-10 04:00:00-05:00",1499677200000,"143.44","143.2725","-0.00872463312917"
"Apple Opening Data Center in China to Comply With Cybersecurity Law","The law requires companies to store Chinese users’ information in China, and Apple’s move suggests other foreign technology companies may have to do the same.","2017-07-12T10:11:09+0000","1499854269000","2017-07-12 06:00:00-05:00",1499857200000,"144.74","144.51","0.0328696975988"
"Google Wins Tax Case in France, Avoiding $1.3 Billion Bill","The case focused on Google’s use of a subsidiary in Ireland. A court in Paris said the technology giant was not liable for the back taxes.","2017-07-12T19:31:33+0000","1499887893000","2017-07-12 15:00:00-05:00",1499889600000,"144.65","144.37875","-0.0536782594392"
"How to Find Out Which Mac Software Needs Updating","The next version of Apple’s operating system will be the last one to fully support 32-bit applications, but you can check now to see what needs upgrading.","2017-07-13T16:24:29+0000","1499963069000","2017-07-13 12:00:00-05:00",1499965200000,"147.24","145525","0.167496993644"
"Video Review: With Tough Competition, Chevrolet Equinox Holds Its Own","A polished crossover that pampers the family, does the chores, doesn’t drink to excess and looks good.","2017-07-13T17:42:51+0000","1499967771000","2017-07-13 13:00:00-05:00",1499968800000,"146.85","145.76875","0.172362046049"
"Adding New Fonts to the Computer","Your desktop operating system includes a wide variety of typefaces to use in documents and other design projects, but you can always add more.","2017-07-17T18:53:36+0000","1500317616000","2017-07-17 14:00:00-05:00",1500318000000,"148.48","148.58125","0.0260800067303"
"Apple’s Dangerous Market Grab in China","The tech company’s new data center, which is now a regulatory requirement, will give Beijing access to troves of personal and industry secrets.","2017-07-18T14:14:46+0000","1500387286000","2017-07-18 10:00:00-05:00",1500390000000,"148.12","148165","-0.0362771234772"
"Meet Apple’s New Emojis: Zombies, Hijabs and Sandwiches Included","Have you felt left out of the emoji world? That might change as Apple prepares to roll out new symbols. There’s even one for vomit.","2017-07-18T01:19:18+0000","1500340758000","2017-07-18 04:00:00-05:00",1500368400000,"148.38","148.54125","-0.00252455126101"
"China Disrupts WhatsApp Service in Online Clampdown","Facebook’s last major consumer product in China was partly blocked as Beijing increases its grip on the internet.","2017-07-18T12:26:29+0000","1500380789000","2017-07-18 08:00:00-05:00",1500382800000,"147.75","148.35","-0.0758341759353"
"Apple Names New China Head as Sales Fall","Apple has established a position overseeing operations in China in a bid to restore sales momentum and navigate new regulations in the country.","2017-07-19T05:38:35+0000","1500442715000","2017-07-19 04:00:00-05:00",1500454800000,"149.32","148945","0.0419617979791"
"Shopping for New Software","Online app stores can be a safer and more convenient way to add programs to your computer and devices, but you may not find everything you want.","2017-07-19T15:20:30+0000","1500477630000","2017-07-19 11:00:00-05:00",1500480000000,"149.6","149.3225","0.0468784007768"
"How to Plan a Trip With the New TripAdvisor","TripAdvisor has added search features and refreshed its app. We tried it out before, during and after a trip to see if the changes benefit travelers.","2017-07-20T10:00:24+0000","1500544824000","2017-07-20 06:00:00-05:00",1500548400000,"149.81","149.70625","0.0217091804784"
"Preparing for the Jump to a New Operating System","If you have decided to switch from PC to Mac (or vice versa), Apple, Microsoft and other software makers can make the transfer process easier than you might think.","2017-07-21T15:22:02+0000","1500650522000","2017-07-21 11:00:00-05:00",1500652800000,"148.81","148.88375","-0.00671664973511"
"Lyft to Develop Self-Driving Car Technology in New Silicon Valley Facility","The ride-hailing company is opening a research center in Palo Alto, Calif., and plans to collaborate with automakers and tech companies.","2017-07-21T15:00:04+0000","1500649204000","2017-07-21 11:00:00-05:00",1500652800000,"148.81","148.88375","-0.00671664973511"
"How Quiet Should You Be During ‘Game of Thrones’? Fans Disagree","Some say any peep from a companion watching the hit HBO show would ruin everything. Others are more accommodating. And some just have to talk.","2017-07-21T19:14:44+0000","1500664484000","2017-07-21 15:00:00-05:00",1500667200000,"149.15","148.8625","0.00167940213284"
"Silence Equals Complicity in Workplace Sexism","As Arianna Huffington showed at Uber, more need to speak up to change a sexist culture, like the one in the Oval Office now.","2017-07-21T13:32:33+0000","1500643953000","2017-07-21 09:00:00-05:00",1500645600000,"148.39","149.0475","-0.0738019758802"
"Silicon Valley Giants Confront New Walls in China","The recent struggles of Apple, LinkedIn and Facebook show why the number of tech companies willing to have a try in China is dwindling.","2017-07-22T09:00:16+0000","1500714016000","2017-07-24 05:00:00-05:00",1500890400000,"148.96","148.99","-0.0159406671589"
"Is This the Woman Who Will Save Uber?","Bozoma Saint John, the marketing star who’s worked with Beyoncé, Apple and more, brings humanism, Instagram savvy and Chanel to the beleaguered brand.","2017-07-22T10:00:28+0000","1500717628000","2017-07-24 05:00:00-05:00",1500890400000,"148.96","148.99","-0.0159406671589"
"Pittsburgh Gets a Tech Makeover","The city is newly stylish, with hyped restaurants and an Ace hotel, thanks to a steady flow of Carnegie Mellon grads who decided to stay.","2017-07-22T10:00:29+0000","1500717629000","2017-07-24 05:00:00-05:00",1500890400000,"148.96","148.99","-0.0159406671589"
"How Microsoft Has Become the Surprise Innovator in PCs","For years, Apple was the innovative leader in personal computers. Not anymore.","2017-07-26T09:00:21+0000","1501059621000","2017-07-26 06:00:00-05:00",1501066800000,"151.96","151.81125","0.00988069066027"
"Want a Job, Mate? Amazon Is Hiring Aussie Speakers","The American tech behemoth may be seeking to tailor its widely used voice recognition system to an Australian audience.","2017-07-26T08:00:52+0000","1501056052000","2017-07-26 04:00:00-05:00",1501059600000,"152.1","151.82375","-0.00823323096682"
"The Mind-Boggling Ascent of Amazon and Jeff Bezos","The company already has one of the most spectacular records in stock market history, enriching investors and making its founder a wealthy man.","2017-07-28T20:06:11+0000","1501272371000","2017-07-28 16:00:00-05:00",1501275600000,"148.34","148.58625","-0.0109364089881"
"Apple Removes Apps From China Store That Help Internet Users Evade Censorship","The world’s most valuable company appears to have pulled down the apps amid China’s deepening crackdown on tools that evade internet controls.","2017-07-29T10:39:33+0000","1501324773000","2017-07-31 04:00:00-05:00",1501491600000,"148.7","148.48625","0.0109437742552"
"Farhad’s and Mike’s Week in Tech: The End of the iPod, Plus Uber News","In this week’s tech newsletter, Farhad and Mike discuss Uber’s C.E.O. search and their love of C-Span.","2017-07-29T13:00:04+0000","1501333204000","2017-07-31 04:00:00-05:00",1501491600000,"148.7","148.48625","0.0109437742552"
"Apple Removes Apps From China Store That Help Internet Users Evade Censorship","The world’s most valuable company appears to have pulled down the apps amid China’s deepening crackdown on tools that evade internet controls.","2017-07-30T18:23:44+0000","1501439024000","2017-07-31 04:00:00-05:00",1501491600000,"148.7","148.48625","0.0109437742552"
"Apple’s Silence in China Sets a Dangerous Precedent","Apple’s decision this weekend to give in to China’s demand to remove unregistered VPN apps is a blow for the liberties of its customers.","2017-07-31T22:12:20+0000","1501539140000","2017-07-31 18:00:00-05:00",1501542000000,"146.9","147.3675","-0.058527151509"
"Stopping Old Podcast Episodes From Self-Destructing","Like other podcast-catching software, Apple’s app includes controls for keeping or automatically deleting episodes you have already heard.","2017-07-31T14:18:25+0000","1501510705000","2017-07-31 10:00:00-05:00",1501513200000,"147.64","148.52","-0.0605978992728"
"Apple Sales Exceed Expectations as Buyers Wait for New iPhones","The technology company said revenue rose 7 percent in the quarter that ended July 1 as Timothy D. Cook defended the company’s actions in China.","2017-08-01T21:10:45+0000","1501621845000","2017-08-01 17:00:00-05:00",1501624800000,"158.41","150.50125","0.815607843789"
"Joining Apple, Amazon’s China Cloud Service Bows to Censors","The American company’s local partner tells customers not to offer ways to dodge China’s internet filters, as a new cybersecurity law takes effect.","2017-08-01T11:04:34+0000","1501585474000","2017-08-01 07:00:00-05:00",1501588800000,"147.98","147.60875","0.0304859976119"
"Why Apple Is Experiencing Another Growth Spurt","The company, whose stock hit a record Wednesday, is leaning on the 1.2 billion iPhones it has sold to push other products and services.","2017-08-03T01:03:28+0000","1501722208000","2017-08-03 04:00:00-05:00",1501750800000,"156.02","156.08625","0.00720755351608"
"Nostalgia Goes Niche in ‘Wet Hot American Summer’ and ‘Comrade Detective’","Netflix’s “Wet Hot American Summer: Ten Years Later” and Amazon’s “Comrade Detective” bear unusual ideas for spoofing the past, but the execution is lacking.","2017-08-03T20:42:13+0000","1501792933000","2017-08-03 16:00:00-05:00",1501794000000,"154.54","154.74125","-0.0541226079019"
"Need Models for Your Party? There’s an App for That","Surkus lets buzz seekers hire aspiring models and other attractive people to attend their promotional events.","2017-08-04T17:57:33+0000","1501869453000","2017-08-04 13:00:00-05:00",1501869600000,"155.05","155045","0.0153181334451"
"How This U.S. Tech Giant Is Backing China’s Tech Ambitions","Qualcomm is providing the money, expertise and engineering to help drive Beijing’s master plan to create its own technology superpowers.","2017-08-05T01:00:31+0000","1501894831000","2017-08-07 04:00:00-05:00",1502096400000,"155.89","155.39","0.0619409228393"
"The Culture Wars Have Come to Silicon Valley","After Google fired an engineer who wrote an anti-diversity manifesto, the tech industry is under the microscope for penalizing dissenting opinions.","2017-08-08T23:37:05+0000","1502235425000","2017-08-08 19:00:00-05:00",1502236800000,"158.33","159.1325","-0.157101786247"
"How Disney Wants to Take On Netflix With Its Own Streaming Services","By accelerating its plans for direct-to-consumer streaming services, Disney hopes to address Wall Street concerns about growth.","2017-08-08T20:18:10+0000","1502223490000","2017-08-08 16:00:00-05:00",1502226000000,"158.78","159.49375","0.0376190289588"
"How Rebecca Solnit Became the Voice of the Resistance","In recent years, the writer has amassed a new audience — a younger, mostly female group.","2017-08-08T17:59:18+0000","1502215158000","2017-08-08 13:00:00-05:00",1502215200000,"159.95","158.7925","0.204669616008"
"Google’s War Over the Sexes","The common ground between men and women is eroding, and not just in Silicon Valley.","2017-08-09T09:13:41+0000","1502270021000","2017-08-09 05:00:00-05:00",1502272800000,"157.92","158.62875","-0.15917669401"
"China Casts a Wary Eye at an iPhone Cash Cow, the App Store","A complaint from developers about restrictive rules is the latest challenge for Apple in one of its most important foreign markets.","2017-08-10T14:57:53+0000","1502377073000","2017-08-10 10:00:00-05:00",1502377200000,"158.54","159.2475","-0.237052387008"
"Wade Into the Deep Bollywood Pool With Amazon’s Heera","The streaming service has extensive film and TV series offerings from India’s movie industry, but it’s not one-stop shopping.","2017-08-10T17:48:38+0000","1502387318000","2017-08-10 13:00:00-05:00",1502388000000,"156.25","158.09625","-0.226128070716"
"Matthew Prince of Cloudflare on the Dangers of Fast Growth","The chief executive of a cybersecurity firm says that adding more employees too quickly can erode the foundations of company culture.","2017-08-11T11:00:15+0000","1502449215000","2017-08-11 07:00:00-05:00",1502452800000,"154.14","154.19375","0.0753921608366"
"To Fit Into Silicon Valley, Wear These Wool Shoes","Silicon Valley has gone through many shoe style trends, including Crocs and Vibrams. Now it’s Allbirds, the wool shoe that techies love to wear.","2017-08-11T20:54:01+0000","1502484841000","2017-08-11 16:00:00-05:00",1502485200000,"156.72","157.01","-0.0326412330425"
"Tech’s Damaging Myth of the Loner Genius Nerd","In truth, interpersonal skills like collaboration, communication and empathy are vital to career success in technology.","2017-08-12T12:00:05+0000","1502539205000","2017-08-14 04:00:00-05:00",1502701200000,"158.1","157.03375","0.0796007227746"
"Netflix Signs Shonda Rhimes in Counterpunch to ABC and Disney","Her shows “Grey’s Anatomy” and “Scandal” will stay at ABC, but Ms. Rhimes has an exclusive deal to create projects for the streaming giant Netflix.","2017-08-14T05:49:29+0000","1502689769000","2017-08-14 04:00:00-05:00",1502701200000,"158.1","157.03375","0.0796007227746"
"Pandora, After Shake-Up, Picks New C.E.O.","Roger Lynch, the chief of the video streaming service Sling TV, will be the new chief executive and president of the struggling internet radio giant.","2017-08-14T22:13:40+0000","1502748820000","2017-08-14 18:00:00-05:00",1502751600000,"159.4","159.2325","0.0643712809885"
"Outraged in Private, Many C.E.O.s Fear the Wrath of the President","The chief executives of Merck, Under Armour and Intel had the courage to resign as a presidential adviser, but others have been less forceful.","2017-08-14T18:00:24+0000","1502733624000","2017-08-14 14:00:00-05:00",1502737200000,"159.1","158.84375","0.0708243163486"
"A Family Memoir Makes the Case That Autism Is Different, Not Less","Judith Newman’s “To Siri With Love,” about life with an autistic son, is both riotous and moving.","2017-08-16T09:00:34+0000","1502874034000","2017-08-16 05:00:00-05:00",1502877600000,"161.55","161.08875","0.0193992442054"
"Farhad’s and Mike’s Week in Tech: Apple’s Big Media Bet and More Uber Drama","Two Times reporters discuss the latest events of the technology world, focusing this week on Apple, Uber and how tech companies took action against neo-Nazis.","2017-08-19T13:00:04+0000","1503147604000","2017-08-21 04:00:00-05:00",1503306000000,"156.69","156.98","-0.058128424003"
"The Moral Voice of Corporate America","C.E.O.s are speaking out on social and political issues in sometimes startling ways, recasting the role business plays in the national debate.","2017-08-19T09:00:27+0000","1503133227000","2017-08-21 04:00:00-05:00",1503306000000,"156.69","156.98","-0.058128424003"
"Crowded TV Marketplace Gets Ready for Three Tech Giants","The arrival of Apple, Facebook and Google means that the hypercompetitive world of scripted TV is going to become even more ferocious.","2017-08-21T01:14:59+0000","1503278099000","2017-08-21 04:00:00-05:00",1503306000000,"156.69","156.98","-0.058128424003"
"Another Variation on the Selfie: Get Ready for the Elfie","Pointed ears are not just for Spock anymore. The popularity of “Lord of the Rings” has given rise to latex prosthetics and even surgical modification.","2017-08-21T10:02:02+0000","1503309722000","2017-08-21 06:00:00-05:00",1503313200000,"157.16","156.84625","0.0231118053508"
"Apple Scales Back Its Ambitions for a Self-Driving Car","The tech giant was going to build its own self-driving car. Now it is sticking to the underlying technology and testing it in an employee shuttle service.","2017-08-22T23:30:47+0000","1503444647000","2017-08-22 19:00:00-05:00",1503446400000,"159.29","159.22125","-0.00628056870551"
"Dear iPhone: Here’s Why We’re Still Together After 10 Years","With the introduction of new iPhones on the horizon, a look at many of the reasons that Apple’s smartphone has kept us in its grip for the last decade.","2017-08-23T13:33:47+0000","1503495227000","2017-08-23 09:00:00-05:00",1503496800000,"159.49","158.99125","-0.00943448145732"
"Apple, Citing U.S. Sanctions, Removes Popular Apps in Iran","The American technology company has no official presence in Iran, but millions of Iranian iPhone users have relied on local apps that are now blocked.","2017-08-24T23:10:22+0000","1503616222000","2017-08-24 19:00:00-05:00",1503619200000,"158.71","158.74625","0.0307093868359"
"SoftBank and Fund to Invest $4.4 Billion in WeWork","The Japanese conglomerate continues a run of making outsize bets on an array of start-up companies.","2017-08-24T17:53:45+0000","1503597225000","2017-08-24 13:00:00-05:00",1503597600000,"158.82","159.15875","-0.0549765564256"
"Disney, Ditching Netflix, Grabs a New Key to the Kingdom","With the disruption of cable and broadcast distribution, the company is betting that a direct-to-consumer model will be a new path to revenue growth.","2017-08-24T14:19:01+0000","1503584341000","2017-08-24 10:00:00-05:00",1503586800000,"159.13","159.28","-0.0149108488197"
"Spotify’s Ability to Turn a Decent Profit Is Still in Doubt","The streaming music service renegotiated the licensing deals with all three major musical labels, but concerns about its future profitability persist.","2017-08-25T19:11:23+0000","1503688283000","2017-08-25 15:00:00-05:00",1503691200000,"159.29","159.35375","-0.0141195296628"
"Farhad and Mike’s Week in Review: Apple’s Self-Driving Shift","Two New York Times reporters discuss the week’s biggest events in Silicon Valley and the broader technology world.","2017-08-25T13:00:03+0000","1503666003000","2017-08-25 09:00:00-05:00",1503669600000,"159.58","159.17375","0.0337681307376"
"Samsung Verdict Sends a Tough New Message to South Korea Inc.","A court’s conviction of Lee Jae-yong, heir to the Samsung fortune, suggests the country will no longer trade political impunity for economic growth.","2017-08-25T06:33:31+0000","1503642811000","2017-08-25 05:00:00-05:00",1503655200000,"158.93","158795","0.0456563493813"
"Apple’s Tim Cook Barnstorms for ‘Moral Responsibility’","Don’t expect him to become a politician, but the Apple C.E.O. sees gaps in governmental social policies that he believes companies like his are obliged to help fill.","2017-08-28T23:28:22+0000","1503962902000","2017-08-28 19:00:00-05:00",1503964800000,"159.63","160.36375","-0.117701163761"
"OpenTable Began a Revolution. Now It’s a Power Under Siege.","Nearly 20 years after it changed the way we make restaurant reservations, the company and the new sector it created are still struggling.","2017-08-29T15:30:37+0000","1504020637000","2017-08-29 11:00:00-05:00",1504022400000,"162.26","160285","0.206663131297"
"Setting Up Your Own Email V.I.P. List","If you want to avoid overly checking your messages while on vacation, send your important correspondents to their own special mailbox and add alerts.","2017-08-30T22:57:42+0000","1504133862000","2017-08-30 18:00:00-05:00",1504134000000,"162.79","162.7025","0.0130606475008"
"Bozoma Saint John Wants to Humanize Uber","The chief brand officer of the ride-share company on diversity statistics and trusting brands.","2017-08-30T09:00:20+0000","1504083620000","2017-08-30 05:00:00-05:00",1504087200000,"162.85","162.58875","0.0492038963335"
"The Smartphone’s Future: It’s All About the Camera","The devices are poised to get smarter as advances are made in scanning 3-D objects like your face.","2017-08-30T19:29:55+0000","1504121395000","2017-08-30 15:00:00-05:00",1504123200000,"162.76","162745","-0.0215060370518"
"‘Cortana, Open Alexa,’ Amazon Says. And Microsoft Agrees.","In an unusual partnership, Amazon and Microsoft are working together to extend the abilities of their voice-controlled digital assistants.","2017-08-30T07:00:21+0000","1504076421000","2017-08-30 04:00:00-05:00",1504083600000,"163.03","162455","0.0823304915207"
"Morning Agenda: An Uber I.P.O.? It’ll Be Awhile.","Uber’s new chief executive, Dara Khosrowshahi, said that an initial public offering wouldn’t come until 2019 at the earliest.","2017-08-31T09:57:58+0000","1504173478000","2017-08-31 05:00:00-05:00",1504173600000,"163.34","162885","0.0199527273844"
"Switching Between Apple’s iOS and Google’s Android","Whether jumping from Android to iOS or vice versa, Apple and Google have tried to ease the process for their newcomers.","2017-09-01T13:00:23+0000","1504270823000","2017-09-01 09:00:00-05:00",1504274400000,"163.41","163.7675","-0.000763277207015"
"Farhad’s and Nick’s Week in Review: Uber’s New Boss and Amazon’s New Supermarket","Two tech reporters analyze the week’s big tech news, including Uber’s surprising new C.E.O. and how Amazon might change Whole Foods.","2017-09-01T13:00:25+0000","1504270825000","2017-09-01 09:00:00-05:00",1504274400000,"163.41","163.7675","-0.000763277207015"
"Silicon Valley Courts Brand-Name Teachers, Raising Ethics Issues","As teachers launch personal brands and cast themselves as influencers, start-ups and tech giants alike are racing to cultivate them to spread their wares.","2017-09-02T09:01:03+0000","1504342863000","2017-09-05 04:00:00-05:00",1504602000000,"163.41","163.40125","0.0183597126705"
"Instagram Your Leftovers: History Depends on It","A food historian says everyday, forgettable meals are where the real stories are.","2017-09-02T21:49:22+0000","1504388962000","2017-09-05 04:00:00-05:00",1504602000000,"163.41","163.40125","0.0183597126705"
"To Understand Rising Inequality, Consider the Janitors at Two Top Companies, Then and Now","Focusing on core competence and outsourcing the rest has made U.S. companies lean, nimble and productive. It has also left lots of people worse off.","2017-09-03T09:00:07+0000","1504429207000","2017-09-05 04:00:00-05:00",1504602000000,"163.41","163.40125","0.0183597126705"
"In Her Family’s Footsteps, a Reporter Takes to the Classroom","While covering Silicon Valley’s influence on schools, Natasha Singer, who comes from a long line of teachers, found that students had mixed feelings about classroom technology.","2017-09-03T15:20:31+0000","1504452031000","2017-09-05 04:00:00-05:00",1504602000000,"163.41","163.40125","0.0183597126705"
"Boston Red Sox Used Apple Watches to Steal Signs Against Yankees","When confronted by Major League Baseball, the Red Sox admitted they were using Apple Watches in a scheme to gain an edge at the plate.","2017-09-05T20:18:26+0000","1504642706000","2017-09-05 16:00:00-05:00",1504645200000,"161.74","161.92625","-0.151303448329"
"Red Sox Cheating Scandal Highlights Apple Watch’s Illicit Uses","The Apple Watch, which is bound for an update Sept. 12, has been called the “new easiest way to cheat” on exams.","2017-09-06T22:25:32+0000","1504736732000","2017-09-06 18:00:00-05:00",1504738800000,"160.97","161.10875","0.0240520766253"
"Intel’s $1.3 Billion Fine in Europe Requires Review, Court Says","The Court of Justice of the European Union is sending the case back to a lower court, a decision that bodes well for technology companies facing competition inquiries.","2017-09-06T08:16:17+0000","1504685777000","2017-09-06 04:00:00-05:00",1504688400000,"162.1","161.56125","0.0394587192164"
"Amazon Plans Second Headquarters, Opening a Bidding War Among Cities","The online retail giant said it is seeking a location in North America for a new complex that would cost as much as $5 billion to build and operate.","2017-09-07T11:21:53+0000","1504783313000","2017-09-07 07:00:00-05:00",1504785600000,"161.36","161.2275","0.0333379851452"
"At Google, Employee-Led Effort Finds Men Are Paid More Than Women","A spreadsheet created by employees to share salary information shows pay for women is falling short of what men make at various levels.","2017-09-08T19:10:02+0000","1504897802000","2017-09-08 15:00:00-05:00",1504900800000,"158.06","159.16875","-0.193976518632"
"These Are Not the Robots We Were Promised","We were expecting Rosie from “The Jetsons” or maybe C3PO. Why did we end up with Alexa?","2017-09-09T18:30:16+0000","1504981816000","2017-09-11 04:00:00-05:00",1505120400000,"160.3","158.43125","0.145173379621"
"‘We Are Not Criminals, We Are Prisoners’","Our top 10 comments of the week: Readers discuss the so-called Dreamers, incarcerated women fighting wildfires, and a nurse arrested in Utah.","2017-09-09T09:00:25+0000","1504947625000","2017-09-11 04:00:00-05:00",1505120400000,"160.3","158.43125","0.145173379621"
"At $1,000, Apple’s iPhone X Crosses a Pricing Threshold","Apple will unveil a luxury iPhone on Tuesday that will feature innovations like facial recognition, but its price could be an issue in global markets.","2017-09-10T18:18:18+0000","1505067498000","2017-09-11 04:00:00-05:00",1505120400000,"160.3","158.43125","0.145173379621"
"Recovery From Two Hurricanes, and German Automakers Look Forward","Damage assessments begin from Irma as Houston regains its footing, and a big auto show in Frankfurt could be a breath of fresh air for BMW, Daimler and Volkswagen.","2017-09-10T23:57:57+0000","1505087877000","2017-09-11 04:00:00-05:00",1505120400000,"160.3","158.43125","0.145173379621"
"It Distracted Us. It Gave Us Uber. It Made Selfies a Thing.","The first iPhone was released 10 years ago and swiftly turned the smartphone from a curiosity into our constant companion.","2017-09-11T23:42:53+0000","1505173373000","2017-09-11 19:00:00-05:00",1505174400000,"161.09","160885","0.0776952481586"
"At the Apple Keynote, Selling Us a Better Vision of Ourselves","Apple’s annual program is an odd streaming TV event: an extended commercial that the faithful watch willingly.","2017-09-12T22:12:52+0000","1505254372000","2017-09-12 18:00:00-05:00",1505257200000,"160.18","160.3675","-0.00389729839275"
"Apple Unveils iPhone X and 8 Models as It Upgrades TV Set-Top Box","The company announced its most expensive iPhone, priced at $999, at an event on Tuesday. Read our analysis of what Apple unveiled.","2017-09-12T09:00:04+0000","1505206804000","2017-09-12 05:00:00-05:00",1505210400000,"162.73","161.24125","0.134891040599"
"The Times Review of the First iPhone: ‘Amazing’ but ‘Not Perfect’","Ten years ago, a steady drumbeat of excitement over the iPhone turned into a frenzy. Soon it was being referred to as the “Jesus phone.”","2017-09-12T16:41:20+0000","1505234480000","2017-09-12 12:00:00-05:00",1505235600000,"160.6","161.41375","-0.0363971470832"
"Tesla Self-Driving System Faulted by Safety Agency in Crash","In a fatal accident last year, the National Transportation Safety Board said, the automaker allowed autonomous driving in unsuitable conditions.","2017-09-12T14:50:25+0000","1505227825000","2017-09-12 10:00:00-05:00",1505228400000,"160.4","161.65875","-0.0487137256721"
