"pub_date","pub_date_epoch","snippet","headline.main"
"2017-09-08T19:10:02+0000","1504897802000","A spreadsheet created by employees to share salary information shows pay for women is falling short of what men make at various levels.","At Google, Employee-Led Effort Finds Men Are Paid More Than Women"
"2017-09-09T18:30:16+0000","1504981816000","We were expecting Rosie from “The Jetsons” or maybe C3PO. Why did we end up with Alexa?","These Are Not the Robots We Were Promised"
"2017-09-09T09:00:25+0000","1504947625000","Our top 10 comments of the week: Readers discuss the so-called Dreamers, incarcerated women fighting wildfires, and a nurse arrested in Utah.","‘We Are Not Criminals, We Are Prisoners’"
"2017-09-10T18:18:18+0000","1505067498000","Apple will unveil a luxury iPhone on Tuesday that will feature innovations like facial recognition, but its price could be an issue in global markets.","At $1,000, Apple’s iPhone X Crosses a Pricing Threshold"
"2017-09-10T23:57:57+0000","1505087877000","Damage assessments begin from Irma as Houston regains its footing, and a big auto show in Frankfurt could be a breath of fresh air for BMW, Daimler and Volkswagen.","Recovery From Two Hurricanes, and German Automakers Look Forward"
"2017-09-11T23:42:53+0000","1505173373000","The first iPhone was released 10 years ago and swiftly turned the smartphone from a curiosity into our constant companion.","It Distracted Us. It Gave Us Uber. It Made Selfies a Thing."
"2017-09-12T22:12:52+0000","1505254372000","Apple’s annual program is an odd streaming TV event: an extended commercial that the faithful watch willingly.","At the Apple Keynote, Selling Us a Better Vision of Ourselves"
"2017-09-12T09:00:04+0000","1505206804000","The company announced its most expensive iPhone, priced at $999, at an event on Tuesday. Read our analysis of what Apple unveiled.","Apple Unveils iPhone X and 8 Models as It Upgrades TV Set-Top Box"
"2017-09-12T16:41:20+0000","1505234480000","Ten years ago, a steady drumbeat of excitement over the iPhone turned into a frenzy. Soon it was being referred to as the “Jesus phone.”","The Times Review of the First iPhone: ‘Amazing’ but ‘Not Perfect’"
"2017-09-12T14:50:25+0000","1505227825000","In a fatal accident last year, the National Transportation Safety Board said, the automaker allowed autonomous driving in unsuitable conditions.","Tesla Self-Driving System Faulted by Safety Agency in Crash"
"2017-09-13T20:05:23+0000","1505333123000","Nick Wingfield, a New York Times technology reporter who writes about Amazon and Microsoft, discusses the tech he’s using.","How to Keep on Top of Technology When You Write About It"
"2017-09-15T18:48:16+0000","1505501296000","This week’s Canada Letter, which is for and about Canada and Canadians, looks at the underwater hunt for traces of a Cold War fighter.","Canada Letter: The Avro Arrow and an Amazon HQ"
"2017-09-15T13:00:04+0000","1505480404000","Two Times tech reporters discuss the week’s events and developments in Silicon Valley, including a certain Apple iPhone event.","Farhad’s and Mike’s Week in Tech: New iPhones and Facebook Ads"
"2017-09-16T18:30:21+0000","1505586621000","Let’s not be blinded by optimism or biased by what we want to see. We could be stuck in an unfair loop indefinitely.","Ellen Pao: Has Anything Really Changed for Women in Tech?"
"2017-09-16T09:00:20+0000","1505552420000","New technologies are testing the limits of computer semiconductors. To deal with that, researchers have gone looking for ideas from nature.","Chips Off the Old Block: Computers Are Taking Design Cues From Human Brains"
"2017-09-18T01:41:54+0000","1505698914000","The web is not as open as it once was, with nation-states exerting their power over the internet. Facebook and other tech companies are dealing with the consequences.","Facebook Faces a New World as Officials Rein In a Wild Web"
"2017-09-18T21:24:33+0000","1505769873000","Hubert Joly, Best Buy’s chief executive, has reshaped nearly every aspect of the business. He explains the playbook behind the company’s success.","Best Buy’s Secrets for Thriving in the Amazon Age"
"2017-09-19T11:00:28+0000","1505818828000","Apple’s new iPhone 8 and 8 Plus have a ring of familiarity. But the phones may feel like a solid upgrade from older models because of their new processor.","The iPhone 8: A Worthy Refinement Before the Next Generation"
"2017-09-19T21:01:59+0000","1505854919000","Reviewers considered the phones a modest upgrade over the iPhone 7 and 7 Plus, but several suggested waiting for the iPhone X.","The iPhone 8 Reviews: What the Critics Say"
"2017-09-20T11:00:21+0000","1505905221000","Date night without your iPhone? That’s now doable with the new cellular Apple Watch, which for the first time can be untethered from your smartphone. Here’s our review.","Apple Watch Series 3 Excels, Even if You Don’t Need Cellular"
"2017-09-20T22:12:44+0000","1505945564000","The Silicon Valley start-up Aeva is developing new sensors that could significantly improve how autonomous vehicles see the road.","Former Apple Engineers Working on New Eyes for Driverless Cars"
"2017-09-20T03:59:23+0000","1505879963000","When Emanuele Farneti was named editor, the fashion world was shocked. Now he is the host of the biggest party of Milan Fashion Week.","At Italian Vogue, a New Beginning"
"2017-09-21T02:52:29+0000","1505962349000","The deal bolsters Google’s ability to build mobile hardware and joins two companies already working together on one of Google’s upcoming Pixel phones.","Google Is Buying HTC’s Smartphone Expertise for $1.1 Billion"
"2017-09-21T11:02:59+0000","1505991779000","Its move to hire HTC engineers is intended to improve competition with Apple and Samsung. But the tech giant’s previous foray into handset making did not go so well.","Morning Agenda: Google Gets Serious About Producing Better Phones"
"2017-09-22T15:35:52+0000","1506094552000","Apple has generated more wealth for shareholders than any other of the top 50 companies, which account for 40 percent of stock market wealth.","The Best Investment Since 1926? Apple"
"2017-09-22T13:00:02+0000","1506085202000","Apple’s Watch has a bug, Facebook might be undermining democracy, and Amazon is telling us how to make bombs. Tech news is weird right now.","Farhad’s and Mike’s Week in Tech: A Very Bad Week for Digital Giants"
"2017-09-23T00:18:00+0000","1506125880000","As social media companies wield greater power in the political system, more safeguards are needed.","Facebook’s Belated Awakening"
"2017-09-26T20:20:53+0000","1506457253000","The image-sharing social network goes beyond the traditional picture squares, but it does have standards for shape and size.","Fitting Your Photos on Instagram"
"2017-09-27T16:00:26+0000","1506528026000","The search giant is changing how it operates its online shopping service, signaling a new willingness to bow to tightening regulatory pressure around the world.","Google Offers Concessions to Europe After Record Antitrust Fine"
"2017-09-27T18:32:23+0000","1506537143000","If you like Android software and Apple hardware, you can usually find iPad versions of all your favorite Google apps to install.","Can You Run Android on an iPad?"
"2017-09-27T23:06:37+0000","1506553597000","The company introduced a wide collection of new Echo devices that are smaller, cheaper and, in some cases, built for specific areas of the home.","Amazon Wants You to Wake Up With Alexa, and That’s Just the Start"
"2017-09-28T09:42:28+0000","1506591748000","The agreement, under which the former symbol of Japanese industrial might will keep a minority stake, values the operations at about $18 billion.","Toshiba Reaches Deal With Bain-Apple Group to Sell Chip Business"
"2017-09-29T13:00:12+0000","1506690012000","If you’re being nagged about reaching your online storage limit, you can add on to your room in the cloud for as little as a dollar a month.","This (Server) Space for Rent"
"2017-09-29T16:50:35+0000","1506703835000","TunesMap, which offers a feed of videos, photographs and links to related material when songs are streamed, will make its debut as an Apple TV app in November.","Restoring Those Old Liner Notes in Music’s Digital Era"
"2017-10-02T01:04:43+0000","1506906283000","The week begins with court arguments on whether companies can prevent workers from joining together to sue them. It ends with a report on hiring.","Labor Case Before Supreme Court and Jobs Numbers for September"
"2017-10-03T13:33:28+0000","1507037608000","Apple’s iOS 11 update for the iPad brings new ways to quickly jump to your favorite apps and other tablet controls.","Using the New iPad Apps Dock"
"2017-10-03T17:30:46+0000","1507051846000","The decision comes as European authorities consider a raft of proposals aimed at increasing the amount of tax paid by American technology companies.","E.U. Said to Order Luxembourg to Collect Back Taxes From Amazon"
"2017-10-04T14:00:55+0000","1507125655000","Microsoft Edge can keep the web pages and e-books you’ve saved up to date on your other Windows 10 devices.","Keeping Your Reading List in Sync"
"2017-10-04T09:48:46+0000","1507110526000","The European Commission said it would take Ireland to court for not clawing back billions from Apple, and ordered Luxembourg to recover around $293 million from Amazon.","E.U., Citing Amazon and Apple, Tells Nations to Collect Tax"
"2017-10-04T19:41:44+0000","1507146104000","The company that makes most of its money through online ads did its best to show its commitment to devices like the new Pixel phone.","Google’s New Gadgets Come With a Big Helping of A.I."
"2017-10-05T13:53:42+0000","1507211622000","If it has been quite a while since you bought new hardware and software, make sure you can open files in ancient formats on your new computer.","Upgrading to a Modern Mac"
"2017-10-06T23:10:26+0000","1507331426000","M.L.B. fined the team and Ariel Prieto, the coach who wore the watch, an undisclosed amount for violating rules on electronic devices, but said an investigation showed that the incident was a mistake.","M.L.B. Says Apple Watch in Diamondbacks’ Dugout Was Not Used to Cheat"
"2017-10-06T12:33:42+0000","1507293222000","The latest update includes hundreds of pictograms that continue the iPhone maker’s push for diverse and inclusive images.","Apple’s New Emojis: Dinosaurs, Dumplings and ‘ILY’"
"2017-10-06T13:00:13+0000","1507294813000","Uber’s board voted to make nice on a set of corporate governance changes, while Facebook’s Russia drama continued.","Farhad and Mike’s Week in Tech: More Uber Drama, and Few Answers From Facebook"
"2017-10-10T13:41:01+0000","1507642861000","Some programs use more of your portable power than others, but there are quick ways to tell which apps are the energy hogs.","Spotting Those MacBook Battery Burners"
"2017-10-10T20:51:16+0000","1507668676000","The tech giant begins spending the $1 billion it has set aside for new programming with a reboot of the 1980s NBC show “Amazing Stories.”","Apple Joins Forces With Steven Spielberg’s Amblin Television"
"2017-10-10T22:38:06+0000","1507675086000","A far-fetched headline and short story that were part of a technology test mistakenly went out on the Dow Jones Newswire on Tuesday morning.","Google Buying Apple? Sorry, That Was Just a Test"
"2017-10-11T09:05:50+0000","1507712750000","Apple, Google and other tech giants are pushing deeper into cultural industries — and stumbling in ways that suggest a certain cluelessness.","The Frightful Five Want to Rule Entertainment. They Are Hitting Limits."
"2017-10-11T23:33:50+0000","1507764830000","Reporting on technology has changed this year — what once felt like a world of boundless possibility now comes freighted with worry.","Why Tech Is Starting to Make Me Uneasy"
"2017-10-12T13:28:51+0000","1507814931000","Apple’s FaceTime software doesn’t yet support more than one-to-one video calls, but other compatible apps let you chat with a several people at once.","Have a Group Chat on an iPad"
"2017-10-12T21:42:33+0000","1507844553000","American tech companies positioned themselves as entities that brought positive change by connecting people and spreading information. Perceptions are shifting.","Tech Giants, Once Seen as Saviors, Are Now Viewed as Threats"
"2017-10-12T23:18:43+0000","1507850323000","Amid a big-tech backlash, the Silicon Valley giant announced funding over five years to nonprofits that help prepare workers for the digital economy.","Google Unveils Job Training Initiative With $1 Billion Pledge"
"2017-10-12T04:00:27+0000","1507780827000","Here’s what you need to know to start your day.","Spain, Harvey Weinstein, Donald Trump: Your Thursday Briefing"
"2017-10-13T09:00:22+0000","1507885222000","Other countries have their eyes on the money that lawmakers want to put on American tax rolls. But a European crackdown could work in Washington’s favor.","U.S. and Europe May Collide on Taxing Apple and Amazon"
"2017-10-14T09:00:03+0000","1507971603000","As retailers face existential threats from the internet, clothing chains and burger joints alike are flocking to Columbus, Ohio, to test new ideas.","An Alternate Universe of Shopping, in Ohio"
"2017-10-16T23:10:51+0000","1508195451000","If the goal can be achieved by hiring a group of 12 white male employees, you can guess who will remain left out.","Tech’s Troubling New Trend: Diversity Is in Your Head"
"2017-10-16T13:26:22+0000","1508160382000","Even if you’ve skipped the past few Mac operating system updates, you can go right to macOS High Sierra if your computer meets the requirements.","Leaping Into a System Upgrade"
"2017-10-16T23:48:46+0000","1508197726000","The company beat expectations by adding 5.3 million subscribers in the third quarter and said it would ramp up its spending on original content.","Netflix Says It Will Spend Up to $8 Billion on Content Next Year"
"2017-10-16T09:00:26+0000","1508144426000","The United States was supposed to be a L.N.G. importer, but plentiful shipments from Texas and Louisiana have changed the dynamic.","Boom in American Liquefied Natural Gas Is Shaking Up the Energy World"
"2017-10-17T13:00:26+0000","1508245226000","Google’s new Pixel 2 phone is clearly impressive, according to our reviewer. But whether that makes the device worth buying is another matter.","Google’s Pixel 2 Smartphone Is a Powerful Extravagance"
"2017-10-18T13:33:39+0000","1508333619000","With the latest updates for its Macs and mobile devices, Apple has added support for new image and video formats while keeping things compatible.","Using New Space-Saving Photo Files"
"2017-10-18T09:00:24+0000","1508317224000","In Silicon Valley, small companies used to unseat big ones. Now the clutches of the five biggest tech companies are hard to escape.","How the Frightful Five Put Start-Ups in a Lose-Lose Situation"
"2017-10-20T13:36:44+0000","1508506604000","Apple’s iTunes Store used to be more restrictive, but if you’ve purchased music there in the past eight years, you can play it more places.","Taking Your iTunes Library to Android"
"2017-10-20T23:41:34+0000","1508542894000","Amazon’s handling of accusations of sexual harassment involving Roy Price, who ran its movie and television operations, has set off confusion, debate and finger-pointing.","Inside Amazon, Diversity Concerns Flare Up After Harassment Accusations"
"2017-10-25T19:11:30+0000","1508958690000","Newer versions of the Mac operating system have handy tools for managing your file storage, but you can also clean out your computer manually.","How to Free Space on Your Mac, One Way or Another"
"2017-10-25T17:01:40+0000","1508950900000","Why the government seems paralyzed in the face of the power and influence of companies like Apple, Google and Microsoft.","Can Washington Stop Big Tech Companies? Don’t Bet on It"
"2017-10-25T17:01:15+0000","1508950875000","Media, telecom and other industries struggled to find lawmakers who would be critical of big technology companies. Not anymore.","Big Tech’s Rivals Pounce at Chances to Win in Washington"
"2017-10-25T19:12:05+0000","1508958725000","Google has a new way to safeguard your online accounts. Here’s how the program works, and why it may (or may not) be a better security choice for you.","How Google’s Physical Keys Will Protect Your Password"
"2017-10-25T09:00:04+0000","1508922004000","Twitter may be President Trump’s favorite platform, but Square, a payments company also run by Jack Dorsey, has had more success in recent quarters.","Square, the Twitter Boss’s Other Company, Could Pass It in Value"
"2017-10-25T23:31:57+0000","1508974317000","Colony Capital will no longer provide an immediate financial lifeline, people briefed on the matter said, but the troubled studio still has other options.","Weinstein Company Will Not Get Planned Cash Infusion"
"2017-10-27T18:56:16+0000","1509130576000","Changes to the formulas used to build albums and singles charts will weigh paid streams more than free ones. What will the impact be? A conversation, on Popcast.","What Are the Billboard Charts Really Measuring?"
"2017-10-30T13:30:13+0000","1509370213000","Unlike past models, Apple’s first premium iPhone will probably be particularly hard to get — and it might not even be right for you.","The iPhone X Arrives Friday. Here’s What You Need to Know."
"2017-11-01T21:19:50+0000","1509571190000","Apple’s newest iPhone takes a big leap from past models by shedding a home button and including a face scanner. And remember the price: $999.","The iPhone X Is Cool. That Doesn’t Mean You Are Ready for It."
"2017-11-01T09:00:26+0000","1509526826000","What if it’s not that bad that so much economic, social and political power is held by Apple, Amazon, Google, Facebook and Microsoft?","The Upside of Being Ruled by the Five Tech Giants"
"2017-11-01T13:45:32+0000","1509543932000","Gu Xiaomeng, a 24-year-old primary school teacher in the eastern Chinese city of Suzhou, says she's excited about the new iPhone X, set to go on sale on Friday. The challenge for Apple Inc is to persuade her to actually buy one.","Apple X Factor: China Buyers Rapt by New iPhone, but Will They Buy?"
"2017-11-01T20:42:32+0000","1509568952000","Alphabet Inc's Google and Facebook Inc on Wednesday joined a legal challenge by more than 100 tech companies against a decision to end protection for so-called 'Dreamer' immigrants, the companies told Reuters.","Tech Companies Join Support of 'Dreamers,' Challenging Trump"
"2017-11-01T20:15:33+0000","1509567333000","Qualcomm Inc's fourth-quarter profit and revenue beat market expectations as strength in its smartphone chips business was complemented by demand for chips used in automobiles and for the Internet of Things (IoT).","Demand for Modem, IoT Chips Helps Qualcomm Top Estimates"
"2017-11-01T20:21:39+0000","1509567699000","Wearable device maker Fitbit Inc forecast a better-than-expected bottom line for the holiday quarter, as the company reaps the benefits of its latest launches.","Fitbit Reports Better Than Expected Quarterly Revenue"
"2017-11-01T04:27:28+0000","1509510448000","Shares in Sony Corp soared to a nine-year high on Wednesday after it forecast record earnings that have vindicated its restructuring efforts and raised expectations of sustained momentum in profitability.","Record Profit Forecast for a Resurgent Sony Sends Shares to Nine-Year High"
"2017-11-01T05:54:30+0000","1509515670000","Japan's Sony Corp said on Wednesday it has brought back AIBO more than a decade since it last made the robotic dog, as the electronics and entertainment firm seeks to rebuild its reputation for innovation after years of restructuring.","Sony Revives Pet AI Project With Updated AIBO Robot Dog"
"2017-11-02T22:12:04+0000","1509660724000","Apple posted strong revenue and profit increases and, buoyed by a slate of new iPhones, including the $999 iPhone X, forecast that growth would continue.","Apple Report Expects New iPhones to Jump-Start Growth"
"2017-11-02T23:42:30+0000","1509666150000","Not long ago, social media features were a must-have for any tech company. But the Russian disinformation campaign has put them in an unflattering light.","Russia Investigation Has Tech Giants Shying From ‘Social’ Label"
"2017-11-02T17:54:35+0000","1509645275000","Qualcomm Inc has sued Apple Inc, alleging that it violated a software license contract to benefit rival chipmaker Intel Corp for making broadband modems, the latest salvo in the longstanding dispute between Qualcomm and Apple.","Qualcomm Sues Apple for Breach of Software License Contract"
"2017-11-02T15:36:28+0000","1509636988000","Ahead of Apple Inc's quarterly report on Thursday, traders in the options market have taken positions close to the most bullish since late December, options data showed.","Apple Draws Options Bulls Ahead of Quarterly Results"
"2017-11-02T04:12:28+0000","1509595948000","Apple Inc Chief Executive Tim Cook quashed concerns recently about muted demand for the iPhone X, saying pre-orders for the 10th anniversary smartphone were ""off the charts,"" but it might be the company's market capitalization that needs a bigger ...","Apple Market Value: We May Need a Bigger Chart"
"2017-11-02T20:33:29+0000","1509654809000","Apple Inc on Thursday reported better-than-expected earnings and offered a rosy forecast for the holiday shopping season, allaying investor concerns about production delays on the new iPhone X and demonstrating remarkable strength across its growi...","Apple Sees Strong Holiday Sales, Smooth Sailing for iPhone X"
"2017-11-02T05:09:28+0000","1509599368000","Apple Inc won accolades from privacy experts in September for assuring that facial data used to unlock its new iPhone X would be securely stored on the phone itself.","App Developer Access to iPhone X Face Data Spooks Some Privacy Experts"
"2017-11-02T11:51:32+0000","1509623492000","Google is partnering with AutoNation, the country's largest auto dealership chain, in its push to produce self-driving cars for wide use.","Google and AutoNation Partner on Self-Driving Car Program"
"2017-11-02T20:36:42+0000","1509655002000","Proposed changes in the GOP tax plan could affect homeowners in more expensive neighborhoods and car buyers interested in electric vehicles. Investors in tech companies could see higher dividends. Future retirees and asset managers are happy about...","Homebuilders Gloomy, Asset Managers Relieved Over Tax Plan"
"2017-11-02T11:48:37+0000","1509623317000","Wall Street's Dow industrials climbed to a record high on Thursday while losses in Facebook kept the S&amp;P 500 and the Nasdaq in check as investors assessed the long-awaited tax cut plan unveiled by U.S. President Donald Trump's fellow Republica...","S&P Flat After Tax Cut Plan; Dow Climbs to Record"
"2017-11-03T13:00:02+0000","1509714002000","Google, Facebook and Twitter faced lawmakers’ ire in Washington this week. Facebook got the brunt of it, say Farhad Manjoo and Mike Isaac of The New York Times.","Farhad and Mike’s Week in Tech: Facebook Under Fire in Washington"
"2017-11-03T17:32:41+0000","1509730361000","The district's hardware evaluations for HP, Dell, Apple and Lenovo devices. The winning device: HP.","How One School District Chose Its Laptops"
"2017-11-03T17:32:52+0000","1509730372000","Tech firms are deploying sophisticated marketing techniques to try to sell their wares into America’s schools.","How Silicon Valley Plans to Conquer the Classroom"
"2017-11-03T20:54:43+0000","1509742483000","Stocks that moved substantially or traded heavily Friday:","AIG and Pandora Skid While Apple and Dentsply Rise"
"2017-11-03T05:24:28+0000","1509686668000","World stock markets advanced for a seventh straight session and the dollar strengthened on Friday, buoyed by a round of U.S. economic data highlighted by the monthly payrolls report. ","World Stocks Gain on Apple Lift, Dollar Strengthens on Data"
"2017-11-03T11:15:27+0000","1509707727000","Frankfurt-listed shares in  Apple Inc rose 4 percent on Friday, after the iPhone maker published better-than-expected earnings and reassured investors over production delays of its latest iPhone X model. ","Frankfurt-Listed Apple Shares Up 4 Percent on Third Quarter, iPhone X Prospects"
"2017-11-03T07:36:31+0000","1509694591000","Shoppers surged into Apple Inc stores across the world on Friday to buy the new iPhone X, signaling stronger demand for the 10th anniversary version of the premium smartphone than the last two iterations.","Long Lines for iPhone X Help Push Apple Shares to Record High"
"2017-11-03T20:32:35+0000","1509741155000","Should Broadcom decide to pursue a deal, it would be the biggest takeover bid in the semiconductor business to date.","Broadcom Is Said to Weigh Takeover Bid of Qualcomm"
"2017-11-03T20:45:46+0000","1509741946000","iTunes Official Music Charts for the week ending November 2, 2017:","The Top 10 Songs and Albums on the iTunes Store"
"2017-11-03T18:00:28+0000","1509732028000","Communications chipmaker Broadcom Ltd is planning to unveil a bid for smartphone chip supplier Qualcomm Inc by Monday, three sources familiar with the matter said on Friday, an attempt to create a roughly $200-billion company through the biggest t...","Broadcom Plans Record Tech Deal With Qualcomm Bid: Sources"
"2017-11-04T07:24:28+0000","1509780268000","Communications chipmaker Broadcom Ltd is planning to unveil a bid for smartphone chip supplier Qualcomm Inc by Monday, three sources familiar with the matter said on Friday, an attempt to create a roughly $200-billion company through the biggest t...","Broadcom Plans Record Tech Deal With Qualcomm Bid: Sources"
"2017-11-05T17:18:28+0000","1509902308000","Saudi Arabia embarked on an anti-corruption purge on Sunday involving the arrest of royals, ministers and investors including billionaire Alwaleed bin Talal, one of the kingdom's most prominent businessmen.","Factbox: Prince Alwaleed's International and Domestic Investments"
"2017-11-06T18:00:53+0000","1509991253000","The tech giant has found a tax haven in the island of Jersey, leaving billions of dollars untouched by the United States, leaked documents reveal.","After a Tax Crackdown, Apple Found a New Shelter for Its Profits"
"2017-11-06T22:15:28+0000","1510006528000","Apple Inc said none of its operations were moved from Ireland and that changes made to its corporate structure in 2015 were specially designed to preserve tax payments to the United States, and not to reduce taxes anywhere else.","Apple Says No Operations Were Moved From Ireland"
"2017-11-06T12:18:47+0000","1509970727000","The $105 billion takeover bid sets up a battle between two chip makers whose products touch nearly every smartphone in the world.","Broadcom Targets Qualcomm in Largest-Ever Tech Deal"
"2017-11-06T19:32:18+0000","1509996738000","Beyond the issue of whether Qualcomm is willing to negotiate with Broadcom is the nearly $90 billion in cash necessary to close the chip makers’ deal.","Mountain of Debt Casts Shadow Over Broadcom-Qualcomm Deal"
"2017-11-06T12:06:37+0000","1509969997000","Chip maker Broadcom Ltd made an unsolicited $103 billion bid for Qualcomm Inc on Monday, setting the stage for a takeover battle that could reshape the industry at the heart of mobile phone hardware.","Broadcom Bids $103 Billion for Qualcomm, Open to Going Hostile"
"2017-11-06T06:51:30+0000","1509951090000","Sprint Corp can grow on its own but will still consider a merger if it can get management control, the CEO of the U.S. wireless operator's parent SoftBank Group Corp said, days after a move to combine with T-Mobile US Inc ended.       ","SoftBank's Son Says Sprint Can Grow on Its Own but Merger Door Still Open"
"2017-11-07T07:30:31+0000","1510039831000","Apple Inc said none of its operations were moved from Ireland and that changes made to its corporate structure in 2015 were specially designed to preserve tax payments to the United States, and not to reduce taxes anywhere else.","Apple Says No Operations Were Moved From Ireland"
"2017-11-07T18:24:30+0000","1510079070000","An Israeli startup has sued Apple Inc, accusing the iPhone maker of copying its patented smartphone camera technology.","Israeli Start-Up Says Apple Copied Its Patented Smartphone Camera Technology"
"2017-11-07T23:52:09+0000","1510098729000","The shifting balance of power in the cellphone industry explains why a major chip maker is suddenly a takeover target.","How Qualcomm Became Vulnerable to a Takeover Bid"
"2017-11-07T07:03:40+0000","1510038220000","For Elon Musk’s company, autonomous driving is just a pit stop on the road to a better planet. Can it survive long enough to get there?","Tesla’s Dangerous Sprint Into the Future"
"2017-11-07T22:15:42+0000","1510092942000","App Store Official Charts for the week ending Nov. 5, 2017:","The Top iPhone and iPad Apps on App Store"
"2017-11-07T22:09:47+0000","1510092587000","iTunes Movies U.S. charts for week ending Nov. 5, 2017:","The Top 10 Movies on the iTunes Store"
"2017-11-07T22:21:37+0000","1510093297000","iBook charts for week ending Nov. 5, 2017  (Rank, Book Title by Author Name, ISBN, Publisher ):","The Top 10 Books on Apple's iBooks-US"
"2017-11-07T20:33:33+0000","1510086813000","Canadian retailers are struggling to fortify their defences against aggressively expanding U.S. e-commerce operators in an effort to stave off further loss of market share and erosion of profit margins in a brutal retail market.","Canadian Retailers Dogged by Aggressive U.S. Rivals' Online Offerings"
"2017-11-07T10:36:32+0000","1510050992000","Chinese smartphone maker Xiaomi Inc launched sales in Spain on Tuesday, its first foray into Western Europe as it revs up a stalled global push into other developed markets around Europe and the United States.","China's Xiaomi Seeks to Reignite Global Push With Spain Launch"
"2017-11-07T17:27:28+0000","1510075648000","HSBC Holdings' Canadian chief said on Tuesday she is concerned about talks to rework the North American Free Trade Agreement and preparing for how the bank will deal with  possible outcomes. ","HSBC's Canadian Boss 'Concerned' by NAFTA Talks"
"2017-11-08T19:00:01+0000","1510167601000","The untitled drama centered on a morning TV show is the tech giant’s second play against traditional networks and Netflix.","Apple Lands New Reese Witherspoon and Jennifer Aniston TV Show"
"2017-11-08T19:27:24+0000","1510169244000","That man who killed 26 people had an iPhone and the authorities want to gain access to it. But as in an earlier case, it is locked with a password.","Why Texas Shooting Could Draw Apple Back Into Security Debate"
"2017-11-08T19:03:29+0000","1510167809000","Apple Inc has ordered two seasons of a dramatic series that stars Reese Witherspoon and Jennifer Aniston and looks at the lives of people working on a morning television show, a company spokeswoman said on Wednesday.","Apple Orders Witherspoon, Aniston Drama in TV Push"
"2017-11-08T21:39:30+0000","1510177170000","For about 48 hours after a deadly rampage at a Texas church, the FBI and other law enforcement agencies did not ask Apple Inc to help them unlock the gunman's iPhone or associated online accounts, a person familiar with the situation told Reuters ...","FBI May Have Lost Critical Time Unlocking Texas Shooter's iPhone"
"2017-11-08T12:27:31+0000","1510144051000","The Chinese internet company Tencent has acquired a 12 percent stake in Snap, with the social media company struggling to boost user growth.","Tencent Buys 12 Percent Stake in Snap"
"2017-11-08T08:54:42+0000","1510131282000","The Texas church massacre is providing a familiar frustration for law enforcement: FBI agents are unable to unlock the gunman's encrypted cellphone to learn what evidence it might hold.","FBI Again Finds Itself Unable to Unlock a Gunman's Cellphone"
"2017-11-08T11:03:33+0000","1510139013000","If Broadcom Ltd's  unsolicited $103 billion bid for Qualcomm Inc succeeds, it could set up a battle with Intel Corp for dominance in the production of the next generation of communications chips, which will play a vital role in so-called connected...","Qualcomm Buy May Pit Broadcom Against Intel in 'Connected Car' Fight"
"2017-11-09T19:33:12+0000","1510255992000","If Apple chooses to settle its lawsuit against Qualcomm, it could preserve the company’s independence from Broadcom.","Will Qualcomm Agree to a Deal With Broadcom? Ask Apple"
"2017-11-09T11:52:46+0000","1510228366000","We held our annual DealBook conference on Thursday, which featured a lineup of some of the biggest newsmakers in business and policy, including the C.E.O.s of Uber and AT&T.","CNN Is Not for Sale, and the Search for a ‘Corporate Kaepernick’: DealBook Briefing"
"2017-11-09T03:09:28+0000","1510196968000","Qualcomm Inc has signed $12 billion worth of potential deals with three Chinese mobile handset makers on the sidelines of a state visit to Beijing by U.S. President Donald Trump who has been looking to stir up U.S.-China trade.","Qualcomm Signs $12 Billion in China Deals Amid Trump Visit"
"2017-11-09T00:27:31+0000","1510187251000","Small Main Street banks vowed on Wednesday to fight any review of a ban that prevents retailers such as Wal-Mart Stores Inc and tech companies like Amazon.com Inc from becoming fully fledged banks.","Small Banks Oppose U.S. Regulator Offering Olive Branch to Tech Sector"
"2017-11-09T06:36:35+0000","1510209395000","Qualcomm Inc has signed $12 billion worth of deals with three Chinese mobile handset makers on the sidelines of a state visit to Beijing by U.S. President Donald Trump.","Qualcomm Signs $12 Billion in China Deals Amid Trump Visit"
"2017-11-09T01:24:34+0000","1510190674000","Wisconsin's economic development agency on Wednesday approved a $3 billion incentives package for Taiwan-based Foxconn to build a massive liquid-crystal display plant in the state, Governor Scott Walker said.","Wisconsin Board Clears Way for $3 Billion Foxconn Deal"
"2017-11-10T15:48:24+0000","1510328904000","The Paradise Papers confirm what we already know: Many are not paying their fair share. Here's how they get away with it.","How Corporations and the Wealthy Avoid Taxes (and How to Stop Them)"
"2017-11-10T23:20:07+0000","1510356007000","Two new books offer startlingly different conclusions on Silicon Valley’s influence on our economy, culture and politics.","Review: Two Contrasting Views of Silicon Valley’s Influence"
"2017-11-10T12:06:43+0000","1510315603000","Delaying a change to the corporate tax rate isn’t the only problem for Republicans, as stark differences between their two tax plans need to be bridged.","DealBook Briefing: Senators Want Answers on AT&amp;T Negotiations"
"2017-11-10T10:00:29+0000","1510308029000","America’s best-selling breakfast cereal has about nine times as much sugar as normal Cheerios. Sugar, brown sugar and honey are among its top six ingredients.","Are Honey Nut Cheerios Healthy? We Look Inside the Box"
